Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2017,3,24,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-5,126.21,0.12,2.8,70.06,-1,1020
2017,3,24,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,-6,132.82,0.12,2.4,72.74,-2,1020
2017,3,24,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-7,136.16,0.12,2.0,67.67,-2,1020
2017,3,24,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-8,135.43,0.12,1.4,58.47,-1,1020
2017,3,24,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-9,130.82,0.12,0.7,54.43,-1,1020
2017,3,24,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-9,123.32,0.12,0.9,53.64,-1,1020
2017,3,24,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-8,113.97,0.12,1.5,61.81,-2,1020
2017,3,24,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-7,103.54,0.12,2.0,66.4,-2,1020
2017,3,24,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-6,92.58,0.12,2.5,67.29,-1,1020
2017,3,24,11,0,,,,,,,,-4,81.45,0.12,3.0,70.1,0,1020
2017,3,24,12,0,83.0,0.0,83.0,75.0,679.0,302.0,Overlapping,-3,70.53,0.12,3.3,74.73,0,1020
2017,3,24,13,0,213.0,85.0,256.0,106.0,755.0,481.0,Overlapping,-2,60.23,0.12,3.4,75.16,1,1020
2017,3,24,14,0,93.0,0.0,93.0,135.0,782.0,626.0,Overlapping,-1,51.15,0.12,3.6,75.48,2,1020
2017,3,24,15,0,172.0,1.0,173.0,170.0,766.0,719.0,Opaque Ice,0,44.23,0.12,4.0,75.92,3,1020
2017,3,24,16,0,217.0,8.0,223.0,186.0,759.0,762.0,Overlapping,0,40.69,0.12,4.4,74.23,4,1020
2017,3,24,17,0,148.0,0.0,148.0,202.0,720.0,742.0,Overlapping,0,41.44,0.12,4.4,83.8,3,1020
2017,3,24,18,0,64.0,0.0,64.0,204.0,670.0,667.0,Super-Cooled Water,1,46.26,0.12,4.3,86.71,3,1020
2017,3,24,19,0,114.0,0.0,114.0,211.0,554.0,536.0,Super-Cooled Water,1,54.04,0.12,4.1,88.67,3,1010
2017,3,24,20,0,7.0,0.0,7.0,185.0,423.0,373.0,Overlapping,1,63.61,0.12,3.9,84.32,4,1010
2017,3,24,21,0,,,,,,,,1,74.17,0.12,3.8,85.24,4,1010
2017,3,24,22,0,,,,,,,,1,85.19,0.12,3.9,91.8,3,1010
2017,3,24,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,1,96.27,0.12,3.9,92.43,3,1010
2017,3,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,107.07,0.12,3.7,94.26,3,1010
2017,3,25,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,117.15,0.12,3.5,96.55,3,1010
2017,3,25,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,125.91,0.12,3.3,97.14,3,1010
2017,3,25,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,132.48,0.12,3.2,90.83,4,1010
2017,3,25,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,135.77,0.12,3.0,91.32,4,1010
2017,3,25,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,135.03,0.12,2.8,98.26,3,1010
2017,3,25,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,2,130.43,0.12,2.6,98.34,3,1010
2017,3,25,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,122.95,0.12,2.3,100.0,2,1010
2017,3,25,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,2,113.62,0.12,1.9,100.0,2,1010
2017,3,25,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,103.22,0.12,1.7,100.0,2,1010
2017,3,25,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,92.26,0.12,1.8,100.0,2,1010
2017,3,25,11,0,,,,,,,,2,81.13,0.12,1.9,98.06,3,1010
2017,3,25,12,0,63.0,0.0,63.0,143.0,348.0,261.0,Overlapping,3,70.2,0.12,2.0,93.92,4,1010
2017,3,25,13,0,218.0,100.0,269.0,214.0,426.0,428.0,Overlapping,3,59.88,0.12,2.4,94.62,4,1010
2017,3,25,14,0,242.0,25.0,259.0,266.0,480.0,569.0,Overlapping,2,50.78,0.12,2.8,99.01,3,1010
2017,3,25,15,0,193.0,4.0,197.0,293.0,523.0,671.0,Overlapping,2,43.83,0.12,2.9,95.87,3,1020
2017,3,25,16,0,85.0,0.0,85.0,293.0,564.0,724.0,Overlapping,1,40.29,0.12,2.8,93.08,3,1020
2017,3,25,17,0,74.0,0.0,74.0,283.0,574.0,717.0,Overlapping,1,41.07,0.12,2.6,92.43,3,1020
2017,3,25,18,0,127.0,0.0,127.0,284.0,518.0,645.0,Overlapping,1,45.94,0.12,2.6,91.9,3,1020
2017,3,25,19,0,150.0,0.0,150.0,260.0,446.0,525.0,Overlapping,1,53.77,0.12,2.8,97.93,2,1020
2017,3,25,20,0,21.0,0.0,21.0,198.0,394.0,374.0,Super-Cooled Water,1,63.38,0.12,2.4,100.0,1,1020
2017,3,25,21,0,,,,,,,,1,73.95,0.12,1.9,100.0,1,1020
2017,3,25,22,0,,,,,,,,0,84.98,0.12,1.8,100.0,0,1020
2017,3,25,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,96.06,0.12,1.9,100.0,0,1020
2017,3,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,0,106.84,0.12,2.0,100.0,0,1020
2017,3,26,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,0,116.89,0.12,2.2,100.0,0,1020
2017,3,26,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,0,125.62,0.12,2.4,100.0,0,1020
2017,3,26,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,0,132.14,0.12,2.5,100.0,0,1020
2017,3,26,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,0,135.39,0.12,2.5,100.0,0,1020
2017,3,26,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,134.63,0.12,2.5,99.84,0,1020
2017,3,26,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,0,130.04,0.12,2.5,98.02,0,1020
2017,3,26,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,0,122.59,0.12,2.6,95.76,0,1020
2017,3,26,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-1,113.28,0.12,2.8,92.54,0,1020
2017,3,26,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-1,102.89,0.12,3.0,90.85,0,1020
2017,3,26,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-1,91.94,0.12,3.3,90.86,0,1020
2017,3,26,11,0,50.0,458.0,123.0,50.0,458.0,123.0,Clear,-1,80.81,0.12,3.5,86.32,1,1020
2017,3,26,12,0,80.0,703.0,322.0,80.0,703.0,322.0,Probably Clear,-1,69.87,0.12,3.6,80.03,2,1020
2017,3,26,13,0,97.0,815.0,511.0,97.0,815.0,511.0,Clear,-2,59.53,0.12,3.5,69.27,3,1020
2017,3,26,14,0,110.0,867.0,663.0,110.0,867.0,663.0,Probably Clear,-2,50.41,0.12,3.3,62.45,4,1020
2017,3,26,15,0,121.0,884.0,763.0,121.0,884.0,763.0,Probably Clear,-2,43.44,0.12,3.1,57.82,5,1020
2017,3,26,16,0,349.0,65.0,400.0,135.0,870.0,803.0,Overlapping,-2,39.89,0.12,3.0,57.93,5,1020
2017,3,26,17,0,290.0,24.0,309.0,144.0,842.0,782.0,Overlapping,-2,40.7,0.12,2.9,62.47,4,1020
2017,3,26,18,0,273.0,27.0,292.0,174.0,741.0,693.0,Overlapping,-2,45.62,0.12,2.8,63.14,4,1020
2017,3,26,19,0,170.0,0.0,170.0,157.0,692.0,568.0,Overlapping,-2,53.5,0.12,2.6,68.8,3,1020
2017,3,26,20,0,168.0,22.0,178.0,132.0,602.0,404.0,Overlapping,-1,63.14,0.12,2.6,70.3,3,1020
2017,3,26,21,0,,,,,,,,-1,73.74,0.12,2.6,78.0,2,1020
2017,3,26,22,0,,,,,,,,0,84.77,0.12,2.7,81.37,2,1020
2017,3,26,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,95.85,0.12,2.9,83.31,2,1020
2017,3,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,106.61,0.12,3.0,84.52,2,1020
2017,3,27,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,116.64,0.12,3.1,86.14,2,1020
2017,3,27,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,125.32,0.12,3.2,88.03,2,1020
2017,3,27,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,131.79,0.12,3.3,96.36,1,1020
2017,3,27,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,135.0,0.12,3.5,98.0,1,1020
2017,3,27,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,0,134.23,0.12,3.6,99.47,1,1020
2017,3,27,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,1,129.66,0.12,3.5,95.05,2,1020
2017,3,27,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,1,122.22,0.12,3.5,97.82,2,1020
2017,3,27,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,112.94,0.12,3.6,100.0,2,1020
2017,3,27,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,2,102.56,0.12,3.6,96.64,3,1020
2017,3,27,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,2,91.62,0.12,3.5,98.64,3,1010
2017,3,27,11,0,,,,,,,,2,80.49,0.12,3.4,100.0,3,1010
2017,3,27,12,0,26.0,0.0,26.0,124.0,456.0,284.0,Overlapping,3,69.54,0.12,3.2,98.02,4,1010
2017,3,27,13,0,32.0,0.0,32.0,157.0,590.0,460.0,Overlapping,4,59.19,0.12,3.1,100.0,4,1010
2017,3,27,14,0,14.0,0.0,14.0,169.0,687.0,610.0,Overlapping,4,50.04,0.12,3.2,100.0,5,1010
2017,3,27,15,0,79.0,0.0,79.0,182.0,725.0,712.0,Overlapping,5,43.05,0.12,3.4,98.53,6,1010
2017,3,27,16,0,151.0,0.0,151.0,179.0,755.0,762.0,Overlapping,6,39.49,0.12,3.4,97.09,7,1010
2017,3,27,17,0,92.0,0.0,92.0,165.0,773.0,755.0,Overlapping,7,40.33,0.12,3.3,95.0,8,1010
2017,3,27,18,0,17.0,0.0,17.0,152.0,762.0,688.0,Overlapping,7,45.31,0.12,3.2,97.8,8,1010
2017,3,27,19,0,123.0,0.0,123.0,143.0,707.0,567.0,Super-Cooled Water,7,53.23,0.12,2.8,99.36,8,1010
2017,3,27,20,0,35.0,0.0,35.0,126.0,614.0,405.0,Overlapping,7,62.91,0.12,2.3,99.88,8,1010
2017,3,27,21,0,,,,,,,,7,73.53,0.12,1.8,100.0,7,1010
2017,3,27,22,0,,,,,,,,6,84.56,0.12,1.4,100.0,6,1010
2017,3,27,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,4,95.64,0.12,1.3,100.0,5,1010
2017,3,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,4,106.39,0.12,1.6,100.0,4,1010
2017,3,28,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,2,116.38,0.12,2.3,100.0,3,1010
2017,3,28,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,2,125.03,0.12,2.8,100.0,2,1010
2017,3,28,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,2,131.45,0.12,2.7,100.0,2,1010
2017,3,28,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,2,134.62,0.12,2.4,100.0,2,1010
2017,3,28,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,1,133.83,0.12,2.1,99.92,2,1010
2017,3,28,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,1,129.27,0.12,1.9,98.88,2,1010
2017,3,28,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,1,121.86,0.12,1.7,98.17,2,1010
2017,3,28,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,1,112.59,0.12,1.7,100.0,1,1010
2017,3,28,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,1,102.23,0.12,1.8,100.0,1,1010
2017,3,28,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,1,91.3,0.12,1.7,100.0,1,1010
2017,3,28,11,0,,,,,,,,1,80.17,0.12,1.5,98.71,2,1010
2017,3,28,12,0,48.0,0.0,48.0,125.0,464.0,290.0,Super-Cooled Water,2,69.22,0.12,1.2,100.0,2,1010
2017,3,28,13,0,206.0,37.0,225.0,164.0,582.0,465.0,Overlapping,2,58.85,0.12,1.1,95.45,3,1010
2017,3,28,14,0,248.0,25.0,265.0,185.0,660.0,613.0,Overlapping,2,49.67,0.12,1.2,97.65,3,1010
2017,3,28,15,0,260.0,17.0,272.0,188.0,721.0,718.0,Super-Cooled Water,3,42.66,0.12,1.4,93.23,4,1010
2017,3,28,16,0,349.0,58.0,394.0,192.0,738.0,765.0,Overlapping,3,39.1,0.12,1.5,95.38,4,1010
2017,3,28,17,0,311.0,32.0,336.0,176.0,758.0,758.0,Overlapping,3,39.96,0.12,1.6,97.0,4,1010
2017,3,28,18,0,121.0,0.0,121.0,151.0,767.0,694.0,Opaque Ice,3,44.99,0.12,1.6,97.31,4,1010
2017,3,28,19,0,43.0,0.0,43.0,136.0,726.0,573.0,Opaque Ice,3,52.96,0.12,1.6,97.07,4,1010
2017,3,28,20,0,63.0,0.0,63.0,128.0,605.0,406.0,Opaque Ice,3,62.67,0.12,1.8,96.88,4,1010
2017,3,28,21,0,,,,,,,,2,73.31,0.12,1.8,100.0,3,1010
2017,3,28,22,0,,,,,,,,2,84.36,0.12,1.6,100.0,3,1010
2017,3,28,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,2,95.43,0.12,1.6,100.0,3,1010
2017,3,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,2,106.16,0.12,1.8,100.0,3,1010
2017,3,29,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,2,116.13,0.12,1.9,100.0,3,1010
2017,3,29,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,2,124.73,0.12,2.0,100.0,3,1010
2017,3,29,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,131.11,0.12,2.2,100.0,3,1010
2017,3,29,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,134.24,0.12,2.5,100.0,3,1000
2017,3,29,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,133.43,0.12,2.8,100.0,3,1000
2017,3,29,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,128.88,0.12,3.1,100.0,2,1000
2017,3,29,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,121.49,0.12,3.5,100.0,2,1000
2017,3,29,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,2,112.25,0.12,3.7,100.0,2,1010
2017,3,29,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,2,101.91,0.12,3.8,100.0,2,1010
2017,3,29,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,2,90.98,0.12,4.0,100.0,2,1010
2017,3,29,11,0,71.0,274.0,119.0,71.0,274.0,119.0,Probably Clear,2,79.86,0.12,4.1,100.0,2,1010
2017,3,29,12,0,68.0,0.0,68.0,117.0,539.0,311.0,Super-Cooled Water,2,68.89,0.12,4.1,96.47,3,1010
2017,3,29,13,0,119.0,0.0,119.0,135.0,702.0,502.0,Super-Cooled Water,2,58.5,0.12,4.2,91.22,4,1010
2017,3,29,14,0,244.0,22.0,258.0,140.0,803.0,664.0,Super-Cooled Water,2,49.31,0.12,4.3,84.47,5,1010
2017,3,29,15,0,270.0,19.0,284.0,125.0,892.0,785.0,Super-Cooled Water,2,42.27,0.12,4.0,77.98,6,1010
2017,3,29,16,0,299.0,24.0,319.0,128.0,906.0,835.0,Super-Cooled Water,2,38.7,0.12,3.5,71.99,7,1010
2017,3,29,17,0,301.0,27.0,322.0,126.0,905.0,823.0,Super-Cooled Water,2,39.6,0.12,3.0,71.74,7,1010
2017,3,29,18,0,120.0,0.0,120.0,121.0,884.0,750.0,Super-Cooled Water,2,44.68,0.12,2.6,72.08,7,1010
2017,3,29,19,0,115.0,0.0,115.0,118.0,825.0,618.0,Super-Cooled Water,2,52.7,0.12,2.5,72.39,7,1010
2017,3,29,20,0,110.0,0.0,110.0,105.0,734.0,445.0,Super-Cooled Water,2,62.44,0.12,2.9,77.27,6,1010
2017,3,29,21,0,,,,,,,,1,73.1,0.12,3.7,79.9,5,1010
2017,3,29,22,0,,,,,,,,0,84.15,0.12,4.4,79.6,4,1010
2017,3,29,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,0,95.22,0.12,4.8,80.02,3,1010
2017,3,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,0,105.93,0.123,4.8,83.38,2,1010
2017,3,30,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,0,115.87,0.123,4.6,81.7,2,1010
2017,3,30,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,0,124.43,0.123,4.4,86.81,1,1010
2017,3,30,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,0,130.76,0.123,4.1,86.79,1,1010
2017,3,30,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,0,133.86,0.123,3.8,94.66,0,1010
2017,3,30,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,0,133.04,0.123,3.8,94.83,0,1010
2017,3,30,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,0,128.5,0.123,3.8,94.35,0,1010
2017,3,30,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,0,121.13,0.123,4.0,93.08,0,1010
2017,3,30,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-1,111.91,0.123,4.0,91.44,0,1010
2017,3,30,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-1,101.58,0.123,3.9,90.26,0,1010
2017,3,30,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-1,90.66,0.123,3.8,88.38,0,1010
2017,3,30,11,0,48.0,542.0,147.0,48.0,542.0,147.0,Clear,-1,79.54,0.123,3.9,82.0,1,1010
2017,3,30,12,0,71.0,766.0,352.0,71.0,766.0,352.0,Clear,-2,68.57,0.123,4.1,71.89,2,1010
2017,3,30,13,0,85.0,873.0,545.0,85.0,873.0,545.0,Clear,-3,58.16,0.123,3.9,61.6,3,1010
2017,3,30,14,0,93.0,929.0,704.0,93.0,929.0,704.0,Clear,-3,48.94,0.123,3.4,56.1,4,1010
2017,3,30,15,0,97.0,960.0,812.0,97.0,960.0,812.0,Clear,-3,41.88,0.123,2.8,52.24,5,1010
2017,3,30,16,0,98.0,974.0,862.0,98.0,974.0,862.0,Clear,-3,38.31,0.123,2.3,49.98,6,1010
2017,3,30,17,0,95.0,974.0,849.0,95.0,974.0,849.0,Clear,-2,39.23,0.123,1.9,52.62,6,1010
2017,3,30,18,0,90.0,957.0,774.0,90.0,957.0,774.0,Clear,-2,44.37,0.123,1.5,50.55,7,1010
2017,3,30,19,0,85.0,914.0,642.0,85.0,914.0,642.0,Probably Clear,-2,52.43,0.123,1.2,51.49,7,1010
2017,3,30,20,0,156.0,452.0,367.0,78.0,831.0,465.0,Overlapping,-1,62.21,0.123,1.0,52.91,7,1010
2017,3,30,21,0,,,,,,,,0,72.89,0.123,0.8,61.77,6,1010
2017,3,30,22,0,,,,,,,,0,83.95,0.123,0.7,72.96,4,1010
2017,3,30,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,-1,95.01,0.123,0.9,72.53,3,1010
2017,3,31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,105.71,0.123,1.3,81.81,2,1010
2017,3,31,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,115.62,0.123,1.8,82.54,2,1010
2017,3,31,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,124.14,0.123,1.8,83.04,2,1010
2017,3,31,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,130.42,0.123,1.6,92.53,1,1010
2017,3,31,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,133.47,0.123,1.2,94.01,1,1010
2017,3,31,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,132.64,0.123,0.7,94.62,1,1010
2017,3,31,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,128.11,0.123,0.3,95.34,1,1010
2017,3,31,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,120.77,0.123,0.3,89.28,2,1010
2017,3,31,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,111.57,0.123,0.9,95.14,1,1010
2017,3,31,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,101.26,0.123,1.6,94.31,1,1010
2017,3,31,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,90.34,0.123,1.9,93.32,1,1010
2017,3,31,11,0,,,,,,,,0,79.23,0.123,2.1,87.49,2,1010
2017,3,31,12,0,80.0,0.0,80.0,122.0,518.0,314.0,Overlapping,0,68.24,0.123,2.2,79.4,3,1010
2017,3,31,13,0,111.0,0.0,111.0,154.0,636.0,493.0,Overlapping,0,57.82,0.123,2.3,76.41,3,1010
2017,3,31,14,0,128.0,0.0,128.0,179.0,697.0,640.0,Overlapping,-1,48.58,0.123,2.2,74.54,3,1010
2017,3,31,15,0,210.0,7.0,215.0,219.0,688.0,734.0,Overlapping,-1,41.49,0.123,2.2,74.25,3,1010
2017,3,31,16,0,252.0,12.0,262.0,235.0,687.0,777.0,Overlapping,-1,37.92,0.123,2.3,79.82,2,1010
2017,3,31,17,0,251.0,13.0,261.0,243.0,666.0,761.0,Overlapping,-1,38.87,0.123,2.4,80.15,2,1010
2017,3,31,18,0,147.0,0.0,147.0,239.0,625.0,688.0,Opaque Ice,-1,44.06,0.123,2.6,80.33,2,1010
2017,3,31,19,0,108.0,0.0,108.0,205.0,594.0,570.0,Opaque Ice,0,52.17,0.123,2.8,86.9,1,1010
2017,3,31,20,0,73.0,0.0,73.0,155.0,551.0,414.0,Opaque Ice,0,61.99,0.123,3.1,87.75,1,1010
2017,3,31,21,0,,,,,,,,0,72.68,0.123,3.3,89.25,1,1010
2017,3,31,22,0,,,,,,,,0,83.75,0.123,3.6,98.03,0,1010
2017,3,31,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,0,94.8,0.123,4.0,99.81,0,1010
2017,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,0,105.48,0.123,4.4,100.0,0,1010
2017,4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,0,115.36,0.123,4.9,100.0,0,1010
2017,4,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,0,123.84,0.123,5.2,100.0,0,1010
2017,4,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,0,130.08,0.123,5.3,100.0,0,1000
2017,4,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,133.1,0.123,5.1,97.56,1,1000
2017,4,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,0,132.25,0.123,5.1,100.0,0,1000
2017,4,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,0,127.73,0.123,5.3,100.0,0,1000
2017,4,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,0,120.41,0.123,5.4,100.0,0,1000
2017,4,1,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,0,111.23,0.123,5.4,100.0,0,1000
2017,4,1,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,0,100.93,0.123,5.2,100.0,0,1000
2017,4,1,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,0,90.03,0.123,5.3,100.0,0,1000
2017,4,1,11,0,,,,,,,,0,78.91,0.123,5.5,100.0,0,1000
2017,4,1,12,0,153.0,83.0,184.0,111.0,561.0,321.0,Overlapping,0,67.92,0.123,5.6,99.73,1,1000
2017,4,1,13,0,130.0,0.0,130.0,133.0,689.0,504.0,Overlapping,1,57.49,0.123,5.7,100.0,1,1000
2017,4,1,14,0,206.0,8.0,211.0,148.0,760.0,655.0,Opaque Ice,0,48.22,0.123,5.7,99.98,1,1000
2017,4,1,15,0,140.0,0.0,140.0,162.0,791.0,758.0,Opaque Ice,0,41.11,0.123,5.8,100.0,0,1000
2017,4,1,16,0,117.0,0.0,117.0,163.0,813.0,808.0,Opaque Ice,0,37.52,0.123,6.2,100.0,0,1000
2017,4,1,17,0,146.0,0.0,146.0,167.0,801.0,794.0,Opaque Ice,0,38.51,0.123,6.5,100.0,0,1000
2017,4,1,18,0,179.0,3.0,181.0,184.0,731.0,713.0,Opaque Ice,0,43.75,0.123,6.9,98.64,1,1000
2017,4,1,19,0,232.0,22.0,246.0,175.0,667.0,587.0,Opaque Ice,0,51.91,0.123,7.0,98.55,1,1000
2017,4,1,20,0,76.0,0.0,76.0,148.0,583.0,424.0,Overlapping,0,61.76,0.123,6.9,98.24,1,1000
2017,4,1,21,0,,,,,,,,0,72.47,0.123,6.6,98.07,1,1000
2017,4,1,22,0,,,,,,,,0,83.54,0.123,6.3,97.78,1,1000
2017,4,1,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,94.59,0.123,5.9,97.26,1,1010
2017,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,0,105.25,0.123,5.5,97.13,1,1010
2017,4,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,0,115.1,0.123,5.1,96.89,1,1010
2017,4,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,0,123.54,0.123,4.7,96.67,1,1010
2017,4,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,129.74,0.123,4.4,100.0,0,1010
2017,4,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,0,132.72,0.123,4.1,100.0,0,1010
2017,4,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,131.86,0.123,3.9,100.0,0,1010
2017,4,2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Overlapping,0,127.35,0.123,3.6,100.0,0,1010
